time,flux
0.0,0.22385818
0.0002853067047075606,0.26748192
0.0005706134094151213,0.22918624
0.0008559201141226818,0.24058712
0.0011412268188302425,0.26063263
0.0014265335235378032,0.29033625
0.0017118402282453636,0.21263003
0.0019971469329529245,0.23861986
0.002282453637660485,0.25001907
0.0025677603423680455,0.2970295
0.0028530670470756064,0.26047617
0.003138373751783167,0.25515604
0.0034236804564907273,0.25102168
0.003708987161198288,0.24735963
0.003994293865905849,0.2331971
0.0042796005706134095,0.25865996
0.00456490727532097,0.23473585
0.0048502139800285305,0.24755448
0.005135520684736091,0.23221034
0.005420827389443652,0.2695635
0.005706134094151213,0.24562103
0.005991440798858773,0.24966943
0.006276747503566334,0.24567151
0.006562054208273894,0.22743386
0.006847360912981455,0.25529706
0.007132667617689016,0.24572366
0.007417974322396576,0.26040274
0.007703281027104137,0.2873764
0.007988587731811698,0.2915408
0.008273894436519259,0.2867635
0.008559201141226819,0.28075576
0.00884450784593438,0.23196042
0.00912981455064194,0.26812696
0.0094151212553495,0.26650226
0.009700427960057061,0.25631595
0.009985734664764621,0.25898457
0.010271041369472182,0.23665303
0.010556348074179742,0.24935651
0.010841654778887305,0.267726
0.011126961483594865,0.25485063
0.011412268188302425,0.29317176
0.011697574893009986,0.2541259
0.011982881597717546,0.2511748
0.012268188302425107,0.22707754
0.012553495007132667,0.263179
0.012838801711840228,0.28477037
0.013124108416547788,0.23533249
0.013409415121255349,0.24185175
0.01369472182596291,0.21355379
0.013980028530670471,0.23381668
0.014265335235378032,0.26864392
0.014550641940085592,0.24994606
0.014835948644793153,0.27766573
0.015121255349500713,0.23735815
0.015406562054208274,0.2914511
0.015691868758915834,0.25323594
0.015977175463623396,0.23768193
0.016262482168330955,0.24059212
0.016547788873038517,0.26030302
0.016833095577746076,0.23381126
0.017118402282453638,0.29088575
0.017403708987161197,0.28105867
0.01768901569186876,0.29071093
0.017974322396576318,0.29552662
0.01825962910128388,0.26532942
0.018544935805991442,0.27271694
0.018830242510699,0.2916013
0.019115549215406563,0.2056393
0.019400855920114122,0.22953254
0.019686162624821684,0.27397573
0.019971469329529243,0.2434122
0.020256776034236805,0.2742415
0.020542082738944364,0.2648909
0.020827389443651926,0.27626967
0.021112696148359485,0.28763884
0.021398002853067047,0.2418313
0.02168330955777461,0.25498372
0.021968616262482168,0.23783088
0.02225392296718973,0.23760182
0.02253922967189729,0.2624259
0.02282453637660485,0.2984022
0.02310984308131241,0.25187242
0.023395149786019972,0.2427851
0.02368045649072753,0.28848457
0.023965763195435093,0.27720678
0.02425106990014265,0.24442148
0.024536376604850214,0.24674964
0.024821683309557776,0.30186355
0.025106990014265335,0.26713312
0.025392296718972897,0.28766888
0.025677603423680456,0.30584645
0.025962910128388018,0.24816155
0.026248216833095576,0.26045948
0.02653352353780314,0.23573679
0.026818830242510697,0.26768386
0.02710413694721826,0.26725954
0.02738944365192582,0.31173235
0.02767475035663338,0.27143896
0.027960057061340943,0.26217473
0.0282453637660485,0.2514723
0.028530670470756064,0.2432015
0.028815977175463622,0.2566297
0.029101283880171185,0.24618763
0.029386590584878743,0.23710239
0.029671897289586305,0.24965984
0.029957203994293864,0.25688297
0.030242510699001426,0.26257527
0.03052781740370899,0.24718982
0.030813124108416547,0.28171247
0.03109843081312411,0.26645553
0.03138373751783167,0.23368901
0.03166904422253923,0.25118732
0.03195435092724679,0.298998
0.03223965763195435,0.25889903
0.03252496433666191,0.2787785
0.03281027104136947,0.2793259
0.033095577746077035,0.2607674
0.03338088445078459,0.29356772
0.03366619115549215,0.24723154
0.033951497860199714,0.25327182
0.034236804564907276,0.23923945
0.03452211126961484,0.25857276
0.034807417974322394,0.26385283
0.035092724679029956,0.27115315
0.03537803138373752,0.24987763
0.03566333808844508,0.2749871
0.035948644793152636,0.25514477
0.0362339514978602,0.23178476
0.03651925820256776,0.23889565
0.03680456490727532,0.25443172
0.037089871611982884,0.28103906
0.03737517831669044,0.23820722
0.037660485021398,0.29927087
0.037945791726105564,0.27885944
0.038231098430813126,0.20492208
0.03851640513552068,0.3054338
0.038801711840228244,0.24583173
0.039087018544935806,0.27945483
0.03937232524964337,0.25009125
0.03965763195435093,0.28072947
0.039942938659058486,0.2749191
0.04022824536376605,0.25877136
0.04051355206847361,0.21623701
0.04079885877318117,0.24692154
0.04108416547788873,0.26502818
0.04136947218259629,0.26607627
0.04165477888730385,0.2539857
0.041940085592011414,0.2391944
0.04222539229671897,0.2408408
0.04251069900142653,0.27974898
0.042796005706134094,0.2811079
0.043081312410841656,0.2656119
0.04336661911554922,0.2958796
0.04365192582025677,0.29845977
0.043937232524964336,0.31085825
0.0442225392296719,0.25938678
0.04450784593437946,0.2539811
0.044793152639087015,0.2679413
0.04507845934379458,0.25177354
0.04536376604850214,0.2626437
0.0456490727532097,0.24559557
0.045934379457917264,0.26521134
0.04621968616262482,0.23973972
0.04650499286733238,0.25711328
0.046790299572039944,0.23244107
0.047075606276747506,0.27256173
0.04736091298145506,0.27186912
0.04764621968616262,0.24560267
0.047931526390870186,0.25304192
0.04821683309557775,0.27116066
0.0485021398002853,0.26494682
0.048787446504992865,0.2837423
0.04907275320970043,0.2718979
0.04935805991440799,0.2765413
0.04964336661911555,0.2600047
0.04992867332382311,0.27873343
0.05021398002853067,0.26468313
0.05049928673323823,0.27324224
0.050784593437945794,0.2480948
0.05106990014265335,0.26523513
0.05135520684736091,0.26590312
0.05164051355206847,0.24544036
0.051925820256776035,0.28677976
0.0522111269614836,0.2626558
0.05249643366619115,0.24087793
0.052781740370898715,0.2595929
0.05306704707560628,0.2467413
0.05335235378031384,0.24697661
0.053637660485021395,0.2597189
0.05392296718972896,0.24382526
0.05420827389443652,0.25317377
0.05449358059914408,0.25513184
0.05477888730385164,0.2700767
0.0550641940085592,0.23346037
0.05534950071326676,0.22136396
0.05563480741797432,0.25646615
0.055920114122681885,0.2851997
0.05620542082738944,0.2681107
0.056490727532097,0.23175389
0.056776034236804565,0.23816007
0.05706134094151213,0.26665872
0.05734664764621968,0.26939452
0.057631954350927245,0.23515433
0.05791726105563481,0.25365317
0.05820256776034237,0.25687462
0.05848787446504993,0.28752995
0.05877318116975749,0.3765611
0.05905848787446505,0.25997967
0.05934379457917261,0.28981054
0.05962910128388017,0.26932317
0.05991440798858773,0.25644404
0.06019971469329529,0.22067845
0.06048502139800285,0.27905303
0.060770328102710415,0.28920388
0.06105563480741798,0.25551027
0.06134094151212553,0.27687466
0.061626248216833095,0.23149478
0.06191155492154066,0.21778452
0.06219686162624822,0.25250202
0.062482168330955774,0.29551244
0.06276747503566334,0.28079706
0.06305278174037089,0.2468527
0.06333808844507846,0.27188623
0.06362339514978602,0.2376765
0.06390870185449359,0.23154777
0.06419400855920114,0.29605067
0.0644793152639087,0.2747622
0.06476462196861626,0.25060445
0.06504992867332382,0.2858268
0.06533523537803139,0.234546
0.06562054208273894,0.2383132
0.0659058487874465,0.26107532
0.06619115549215407,0.2702102
0.06647646219686162,0.29714215
0.06676176890156918,0.24898142
0.06704707560627675,0.24430716
0.0673323823109843,0.22327405
0.06761768901569187,0.26979256
0.06790299572039943,0.24347645
0.06818830242510698,0.28793383
0.06847360912981455,0.27205187
0.06875891583452211,0.23662925
0.06904422253922968,0.26835436
0.06932952924393723,0.2683794
0.06961483594864479,0.27564216
0.06990014265335236,0.25825107
0.07018544935805991,0.24039811
0.07047075606276748,0.22498095
0.07075606276747504,0.2875558
0.07104136947218259,0.25318462
0.07132667617689016,0.2558791
0.07161198288159772,0.25947773
0.07189728958630527,0.22252053
0.07218259629101284,0.3465187
0.0724679029957204,0.22371173
0.07275320970042796,0.25414425
0.07303851640513552,0.23744243
0.07332382310984308,0.2598257
0.07360912981455064,0.27068084
0.0738944365192582,0.2894634
0.07417974322396577,0.28169537
0.07446504992867332,0.25930917
0.07475035663338088,0.29653257
0.07503566333808845,0.2712608
0.075320970042796,0.28385496
0.07560627674750356,0.28010195
0.07589158345221113,0.26210922
0.07617689015691868,0.24630696
0.07646219686162625,0.29441553
0.07674750356633381,0.21319121
0.07703281027104136,0.30381578
0.07731811697574893,0.28072947
0.07760342368045649,0.29371083
0.07788873038516406,0.24099892
0.07817403708987161,0.23949814
0.07845934379457917,0.24512911
0.07874465049928674,0.26834852
0.07902995720399429,0.24922049
0.07931526390870186,0.2508644
0.07960057061340942,0.29176486
0.07988587731811697,0.22718436
0.08017118402282454,0.23139131
0.0804564907275321,0.28234333
0.08074179743223965,0.23957533
0.08102710413694722,0.2639321
0.08131241084165478,0.28457803
0.08159771754636234,0.27895415
0.0818830242510699,0.2544672
0.08216833095577745,0.2730528
0.08245363766048502,0.27930838
0.08273894436519258,0.22465926
0.08302425106990015,0.2553659
0.0833095577746077,0.29354978
0.08359486447931526,0.2552474
0.08388017118402283,0.2657917
0.08416547788873038,0.29098588
0.08445078459343794,0.25681412
0.08473609129814551,0.2529059
0.08502139800285306,0.2412551
0.08530670470756063,0.27567512
0.08559201141226819,0.27733237
0.08587731811697574,0.2610044
0.08616262482168331,0.2829525
0.08644793152639087,0.22695321
0.08673323823109844,0.3007704
0.08701854493580599,0.28365386
0.08730385164051355,0.2488746
0.08758915834522112,0.27756226
0.08787446504992867,0.24377435
0.08815977175463623,0.22966146
0.0884450784593438,0.25704193
0.08873038516405135,0.27840716
0.08901569186875892,0.2805822
0.08930099857346648,0.24174577
0.08958630527817403,0.25016427
0.0898716119828816,0.2701689
0.09015691868758915,0.25596046
0.09044222539229672,0.22345263
0.09072753209700428,0.25124866
0.09101283880171183,0.26088464
0.0912981455064194,0.2958867
0.09158345221112696,0.24451077
0.09186875891583453,0.23439789
0.09215406562054208,0.24873859
0.09243937232524964,0.23317665
0.09272467902995721,0.27015805
0.09300998573466476,0.27486402
0.09329529243937232,0.25705487
0.09358059914407989,0.27721387
0.09386590584878744,0.27991796
0.09415121255349501,0.27272737
0.09443651925820257,0.25415635
0.09472182596291012,0.3258561
0.09500713266761769,0.269251
0.09529243937232525,0.2796576
0.09557774607703282,0.25384635
0.09586305278174037,0.2472837
0.09614835948644793,0.30937165
0.0964336661911555,0.27018726
0.09671897289586305,0.26405352
0.0970042796005706,0.26488256
0.09728958630527818,0.2662586
0.09757489300998573,0.2805388
0.0978601997146933,0.2703942
0.09814550641940085,0.28239465
0.09843081312410841,0.27070338
0.09871611982881598,0.2853741
0.09900142653352353,0.27005666
0.0992867332382311,0.27307868
0.09957203994293866,0.2442863
0.09985734664764621,0.28293288
0.10014265335235378,0.29331613
0.10042796005706134,0.28069818
0.10071326676176891,0.343785
0.10099857346647646,0.25835955
0.10128388017118402,0.2528358
0.10156918687589159,0.3436936
0.10185449358059914,0.29979116
0.1021398002853067,0.29545736
0.10242510699001427,0.26597446
0.10271041369472182,0.25430822
0.10299572039942939,0.24550962
0.10328102710413695,0.26294786
0.1035663338088445,0.26387286
0.10385164051355207,0.26940662
0.10413694721825963,0.29698235
0.1044222539229672,0.2590797
0.10470756062767475,0.27016222
0.1049928673323823,0.26502067
0.10527817403708987,0.34301144
0.10556348074179743,0.25919735
0.10584878744650499,0.28532404
0.10613409415121255,0.29588795
0.10641940085592011,0.27375877
0.10670470756062768,0.25536758
0.10699001426533523,0.2462377
0.10727532097004279,0.23358804
0.10756062767475036,0.256777
0.10784593437945791,0.26029217
0.10813124108416548,0.24519753
0.10841654778887304,0.282035
0.1087018544935806,0.27186286
0.10898716119828816,0.2703846
0.10927246790299572,0.22099721
0.10955777460770327,0.27124286
0.10984308131241084,0.28356957
0.1101283880171184,0.27917987
0.11041369472182597,0.29164928
0.11069900142653352,0.29167932
0.11098430813124108,0.2978773
0.11126961483594865,0.30717826
0.1115549215406562,0.23481971
0.11184022824536377,0.22347015
0.11212553495007133,0.2597581
0.11241084165477888,0.28411573
0.11269614835948645,0.26044822
0.112981455064194,0.2367611
0.11326676176890157,0.3087141
0.11355206847360913,0.27475595
0.11383737517831669,0.26816827
0.11412268188302425,0.3154933
0.11440798858773181,0.26793003
0.11469329529243937,0.3358901
0.11497860199714693,0.27813762
0.11526390870185449,0.24673212
0.11554921540656206,0.26985222
0.11583452211126961,0.23934877
0.11611982881597717,0.28388292
0.11640513552068474,0.32926404
0.1166904422253923,0.24392456
0.11697574893009986,0.2794494
0.11726105563480742,0.2227717
0.11754636233951497,0.2558449
0.11783166904422254,0.27433413
0.1181169757489301,0.31045145
0.11840228245363765,0.25504506
0.11868758915834522,0.29978448
0.11897289586305278,0.2554502
0.11925820256776035,0.32824975
0.1195435092724679,0.26922178
0.11982881597717546,0.32935458
0.12011412268188303,0.28123266
0.12039942938659058,0.28509247
0.12068473609129815,0.25535464
0.1209700427960057,0.26381528
0.12125534950071326,0.248613
0.12154065620542083,0.2701372
0.12182596291012839,0.28660744
0.12211126961483595,0.29432833
0.12239657631954351,0.25922114
0.12268188302425106,0.25929207
0.12296718972895863,0.3190986
0.12325249643366619,0.2578163
0.12353780313837374,0.23281908
0.12382310984308131,0.28829932
0.12410841654778887,0.20419818
0.12439372325249644,0.26542956
0.124679029957204,0.29907435
0.12496433666191155,0.27846932
0.12524964336661912,0.26658362
0.12553495007132667,0.2604795
0.12582025677603423,0.28522223
0.12610556348074178,0.25877303
0.12639087018544937,0.24365711
0.12667617689015692,0.26976085
0.12696148359486448,0.27807587
0.12724679029957203,0.22648507
0.1275320970042796,0.2518524
0.12781740370898717,0.28487593
0.12810271041369473,0.25827026
0.12838801711840228,0.25184488
0.12867332382310984,0.28142542
0.1289586305278174,0.31220716
0.12924393723252497,0.26913124
0.12952924393723253,0.2515036
0.12981455064194009,0.2953105
0.13009985734664764,0.25688004
0.1303851640513552,0.31497592
0.13067047075606278,0.22081155
0.13095577746077033,0.23793936
0.1312410841654779,0.2508164
0.13152639087018544,0.27598304
0.131811697574893,0.23549813
0.13209700427960058,0.25011587
0.13238231098430814,0.23071164
0.1326676176890157,0.25390476
0.13295292439372325,0.28656572
0.1332382310984308,0.2773286
0.13352353780313836,0.30811787
0.13380884450784594,0.24901438
0.1340941512125535,0.27707702
0.13437945791726105,0.26123345
0.1346647646219686,0.2893228
0.13495007132667616,0.25957745
0.13523537803138375,0.25658882
0.1355206847360913,0.23778415
0.13580599144079886,0.281851
0.1360912981455064,0.24819243
0.13637660485021397,0.26843613
0.13666191155492155,0.26229197
0.1369472182596291,0.25333732
0.13723252496433666,0.20821738
0.13751783166904422,0.26693076
0.13780313837375177,0.23132831
0.13808844507845935,0.2600264
0.1383737517831669,0.25528288
0.13865905848787446,0.2862336
0.13894436519258202,0.21657872
0.13922967189728958,0.27444804
0.13951497860199716,0.24830967
0.1398002853067047,0.26514542
0.14008559201141227,0.2872479
0.14037089871611982,0.27642238
0.14065620542082738,0.26398885
0.14094151212553496,0.29731447
0.14122681883024252,0.2808897
0.14151212553495007,0.23995543
0.14179743223965763,0.2665565
0.14208273894436518,0.2722413
0.14236804564907274,0.26908952
0.14265335235378032,0.2590021
0.14293865905848788,0.26343143
0.14322396576319543,0.29087865
0.143509272467903,0.27057278
0.14379457917261054,0.24550837
0.14407988587731813,0.29471594
0.14436519258202568,0.27405542
0.14465049928673324,0.26108783
0.1449358059914408,0.25114143
0.14522111269614835,0.27177608
0.14550641940085593,0.20636111
0.14579172610556348,0.25194502
0.14607703281027104,0.2654984
0.1463623395149786,0.25856233
0.14664764621968615,0.2262001
0.14693295292439373,0.25859487
0.1472182596291013,0.25566423
0.14750356633380884,0.26562983
0.1477888730385164,0.26883042
0.14807417974322395,0.23579729
0.14835948644793154,0.2901656
